"Date","Customer_Age","Customer_Gender","Country","State","Product","Order_Quantity"
"2024-03-23",22,"M","France","Val de Marne","AC_122",13
"2024-02-20",24,"M","France","Seine Saint Denis","AC_122",4
"2023-12-20",61,"M","France","Seine (Paris)","AC_123",1
"2024-05-28",61,"M","France","Seine (Paris)","AC_123",21
"2024-03-27",41,"M","France","Nord","AC_120",15
"2023-08-05",43,"F","United Kingdom","England","AC_123",24
"2023-08-16",43,"F","United Kingdom","England","AC_123",20
"2023-09-07",43,"F","United Kingdom","England","AC_123",22
"2024-03-09",32,"F","Germany","Bayern","AC_121",27
"2024-04-02",32,"F","Germany","Bayern","AC_121",22
"2024-06-02",20,"F","Germany","Saarland","AC_121",19
"2023-09-23",35,"F","France","Yveline","AC_123",3
"2023-09-19",24,"F","Germany","Hamburg","AC_121",3
"2024-04-07",24,"F","Germany","Hamburg","AC_121",26
"2023-11-17",22,"F","Germany","Saarland","AC_122",22
"2023-08-13",35,"F","France","Seine (Paris)","AC_121",24
"2023-10-21",41,"M","France","Seine Saint Denis","AC_121",24
"2023-10-21",37,"M","United Kingdom","England","AC_120",17
"2024-03-15",28,"M","Germany","Saarland","AC_116",4
"2024-04-05",18,"F","United States","Oregon","AC_119",4
"2024-04-27",18,"F","United States","Oregon","AC_119",10
"2023-10-10",18,"F","United States","California","AC_117",2
"2023-11-26",43,"M","Australia","New South Wales","AC_116",16
"2024-05-12",23,"F","United States","Washington","AC_114",13
"2023-08-29",52,"F","France","Seine Saint Denis","AC_120",16
"2023-10-23",25,"M","Australia","Queensland","AC_121",10
"2023-08-11",48,"F","United States","California","AC_120",7
"2023-12-09",58,"M","United States","California","AC_114",5
"2024-03-03",24,"F","United States","Washington","AC_120",18
"2024-07-11",24,"F","United States","Washington","AC_120",30
"2024-06-13",53,"F","France","Nord","AC_116",28
"2024-01-05",24,"M","Australia","New South Wales","AC_120",10
"2024-07-27",24,"M","Australia","New South Wales","AC_120",18
"2023-11-10",60,"F","United States","California","AC_121",16
"2024-06-18",60,"F","United States","California","AC_121",7
"2023-08-18",57,"F","United States","California","AC_114",12
"2023-10-23",57,"F","United States","California","AC_114",5
"2024-06-07",57,"F","United States","California","AC_114",31
"2024-01-03",29,"M","United States","California","AC_122",27
"2024-04-21",29,"M","United States","California","AC_122",6
"2024-04-29",29,"M","United States","California","AC_122",2
"2024-06-18",29,"M","United States","California","AC_122",1
"2024-02-13",39,"F","Australia","Queensland","AC_120",26
"2024-01-16",39,"M","Australia","Tasmania","AC_120",2
"2023-09-27",40,"M","United States","Washington","AC_120",16
"2024-02-04",40,"M","United States","Washington","AC_120",25
"2024-03-25",40,"M","United States","Washington","AC_120",29
"2024-03-27",40,"M","United States","Washington","AC_120",17
"2024-03-13",38,"F","United States","California","AC_120",15
"2024-05-18",33,"F","Australia","Victoria","AC_119",5
"2024-06-11",40,"F","Australia","Queensland","AC_118",5
"2024-06-15",59,"M","Australia","Victoria","AC_121",26
"2024-05-04",20,"M","United States","California","AC_121",18
"2024-05-21",20,"M","United States","California","AC_121",5
"2023-08-29",21,"F","United States","Washington","AC_120",24
"2024-05-10",21,"F","United States","Washington","AC_120",2
"2024-07-23",40,"F","France","Yveline","AC_119",5
"2024-04-10",17,"M","France","Nord","AC_120",6
"2023-10-10",26,"M","United Kingdom","England","AC_116",14
"2024-01-07",27,"M","France","Seine Saint Denis","AC_120",23
"2024-02-17",31,"M","United States","Oregon","AC_119",4
"2023-12-06",30,"F","United States","California","AC_120",18
"2024-05-07",30,"F","United States","California","AC_120",8
"2023-10-07",28,"F","United States","Washington","AC_114",19
"2023-09-12",30,"M","France","Nord","AC_122",26
"2023-12-25",32,"M","United Kingdom","England","AC_123",28
"2024-03-19",32,"M","United Kingdom","England","AC_123",18
"2024-06-28",32,"M","United Kingdom","England","AC_123",26
"2024-05-21",32,"M","France","Seine Saint Denis","AC_121",1
"2024-07-15",63,"M","France","Seine (Paris)","AC_121",17
"2024-06-27",61,"F","Germany","Saarland","AC_123",29
"2024-02-13",17,"M","Australia","Queensland","AC_120",14
"2023-09-15",65,"M","United Kingdom","England","AC_121",10
"2024-01-18",64,"F","Germany","Hamburg","AC_121",1
"2024-01-18",64,"F","Germany","Hamburg","AC_121",21
"2023-10-01",32,"M","France","Val d'Oise","AC_114",12
"2023-09-23",34,"F","United Kingdom","England","AC_123",16
"2024-03-23",34,"F","United Kingdom","England","AC_123",4
"2023-12-06",62,"M","United Kingdom","England","AC_120",8
"2024-01-19",27,"F","United Kingdom","England","AC_118",25
"2024-04-05",27,"F","United Kingdom","England","AC_118",7
"2023-11-23",26,"M","Australia","New South Wales","AC_119",14
"2024-02-03",26,"M","Australia","New South Wales","AC_119",13
"2024-04-16",26,"M","Australia","New South Wales","AC_119",23
"2023-08-07",45,"F","United States","Oregon","AC_115",20
"2024-06-29",35,"M","United States","Oregon","AC_123",30
"2023-10-08",31,"M","Australia","Victoria","AC_119",15
"2024-04-14",31,"M","Australia","Victoria","AC_119",15
"2023-12-21",33,"M","Australia","Victoria","AC_116",24
"2024-06-22",33,"M","Australia","Victoria","AC_116",17
"2024-02-11",40,"M","United States","Oregon","AC_121",12
"2024-06-22",40,"M","United States","Oregon","AC_121",1
"2024-06-19",42,"F","Canada","British Columbia","AC_123",26
"2024-03-12",17,"F","United States","Oregon","AC_123",1
"2024-04-14",17,"F","United States","Oregon","AC_123",11
"2023-11-14",51,"F","Australia","New South Wales","AC_119",7
"2024-02-09",51,"F","Australia","New South Wales","AC_119",25
"2023-08-08",43,"M","United States","Oregon","AC_120",12
"2024-04-10",41,"F","United States","Oregon","AC_120",7
"2024-05-04",41,"F","United States","Oregon","AC_120",17
"2024-05-23",25,"M","United States","Washington","AC_123",3
"2023-08-10",28,"F","United States","California","AC_116",10
"2023-09-13",28,"F","United States","California","AC_116",28
"2023-12-23",28,"F","United States","California","AC_116",28
"2024-02-24",32,"F","Germany","Nordrhein-Westfalen","AC_116",13
"2024-07-19",52,"M","Germany","Saarland","AC_116",3
"2024-06-05",44,"F","France","Nord","AC_121",29
"2024-02-10",45,"F","France","Seine (Paris)","AC_123",4
"2024-01-08",60,"F","United States","Washington","AC_116",4
"2023-08-19",47,"F","United States","California","AC_119",8
"2023-09-15",47,"F","United States","California","AC_119",26
"2023-12-01",47,"F","United States","California","AC_119",26
"2024-05-05",47,"F","United States","California","AC_119",15
"2023-10-19",29,"M","Canada","British Columbia","AC_120",9
"2023-11-13",29,"M","Canada","British Columbia","AC_120",6
"2023-11-13",29,"M","Canada","British Columbia","AC_120",15
"2024-02-05",29,"M","Canada","British Columbia","AC_120",14
"2024-02-17",29,"M","Canada","British Columbia","AC_120",14
"2024-05-14",29,"M","Canada","British Columbia","AC_120",3
"2024-07-23",29,"M","Canada","British Columbia","AC_120",24
"2024-03-19",32,"M","Canada","British Columbia","AC_120",13
"2024-03-25",32,"M","Canada","British Columbia","AC_120",18
"2023-10-08",33,"F","United States","California","AC_123",31
"2024-04-19",33,"F","United States","California","AC_123",4
"2024-06-07",33,"F","United States","California","AC_123",17
"2024-03-05",61,"F","Australia","New South Wales","AC_116",7
"2023-10-29",23,"M","United States","California","AC_123",9
"2023-12-16",23,"M","United States","California","AC_123",1
"2024-02-06",23,"M","United States","California","AC_123",7
"2024-06-07",23,"M","United States","California","AC_123",23
"2024-07-01",23,"M","United States","California","AC_123",8
"2023-11-07",23,"F","United States","California","AC_123",22
"2023-12-05",23,"F","United States","California","AC_123",3
"2024-01-18",23,"F","United States","California","AC_123",7
"2023-12-04",31,"F","United Kingdom","England","AC_120",27
"2024-05-06",31,"F","United Kingdom","England","AC_120",29
"2024-06-01",31,"F","United Kingdom","England","AC_120",32
"2023-12-15",34,"M","United Kingdom","England","AC_121",25
"2024-02-03",34,"M","United Kingdom","England","AC_121",17
"2024-03-13",34,"M","United Kingdom","England","AC_121",23
"2024-07-26",32,"M","Germany","Saarland","AC_116",12
"2024-04-22",41,"M","France","Loiret","AC_123",1
"2024-04-22",41,"M","France","Loiret","AC_123",20
"2024-02-17",55,"M","United Kingdom","England","AC_120",14
"2024-01-08",28,"F","Germany","Hamburg","AC_116",6
"2024-06-14",28,"M","France","Moselle","AC_122",16
"2024-02-01",17,"M","Germany","Saarland","AC_120",15
"2024-05-31",40,"F","United States","California","AC_121",21
"2023-09-23",39,"M","United States","California","AC_121",25
"2023-11-06",39,"M","United States","California","AC_121",12
"2023-09-03",26,"F","United States","Washington","AC_122",26
"2024-05-29",26,"F","United States","Washington","AC_122",22
"2024-06-14",26,"F","United States","Washington","AC_122",11
"2024-07-18",26,"F","United States","Washington","AC_122",25
"2024-04-27",41,"M","France","Seine (Paris)","AC_122",24
"2023-09-14",45,"M","Germany","Nordrhein-Westfalen","AC_123",13
"2024-02-19",49,"M","United States","Washington","AC_121",14
"2024-03-06",49,"M","United States","Washington","AC_121",8
"2024-03-21",55,"M","United States","Oregon","AC_120",29
"2024-01-19",50,"F","Canada","British Columbia","AC_122",11
"2024-02-02",18,"M","United States","California","AC_121",10
"2024-02-20",18,"M","United States","California","AC_121",17
"2024-04-14",18,"M","United States","California","AC_121",19
"2024-05-08",18,"M","United States","California","AC_121",17
"2024-04-22",53,"F","Australia","New South Wales","AC_120",7
"2024-04-22",53,"F","Australia","New South Wales","AC_120",20
"2024-07-31",43,"M","Australia","Victoria","AC_113",13
"2023-08-12",22,"F","United States","California","AC_116",16
"2023-10-16",22,"F","United States","California","AC_116",17
"2024-03-11",22,"F","United States","California","AC_116",1
"2024-03-31",22,"F","United States","California","AC_116",26
"2024-07-09",21,"M","United States","Washington","AC_120",25
"2024-05-18",29,"F","Australia","New South Wales","AC_118",9
"2024-07-02",29,"F","Australia","New South Wales","AC_118",9
"2024-04-30",34,"M","Australia","New South Wales","AC_119",9
"2024-02-01",19,"F","United States","Washington","AC_121",2
"2023-11-19",21,"M","United States","Oregon","AC_121",31
"2023-09-03",21,"F","United States","California","AC_120",11
"2023-09-06",21,"F","United States","California","AC_120",3
"2023-11-12",21,"F","United States","California","AC_120",32
"2023-08-29",33,"M","Germany","Nordrhein-Westfalen","AC_121",11
"2024-04-22",33,"M","Germany","Nordrhein-Westfalen","AC_121",1
"2023-10-18",64,"M","France","Hauts de Seine","AC_120",12
"2024-03-05",34,"F","France","Seine Saint Denis","AC_116",5
"2023-10-19",35,"M","United Kingdom","England","AC_123",18
"2024-03-28",35,"M","United Kingdom","England","AC_123",17
"2024-04-28",35,"M","United Kingdom","England","AC_123",11
"2023-09-14",21,"M","Germany","Hamburg","AC_116",20
"2024-05-04",21,"F","Germany","Bayern","AC_120",27
"2024-05-05",56,"F","Germany","Bayern","AC_123",5
"2023-11-10",25,"F","United States","California","AC_123",14
"2024-03-08",25,"F","United States","California","AC_123",8
"2024-01-18",44,"F","Canada","British Columbia","AC_120",13
"2024-07-11",44,"F","Canada","British Columbia","AC_120",8
"2024-02-27",52,"M","France","Garonne (Haute)","AC_123",17
"2023-08-03",43,"M","France","Hauts de Seine","AC_120",20
"2023-12-17",22,"M","Australia","New South Wales","AC_123",1
"2023-11-09",58,"F","United States","California","AC_123",12
"2024-01-14",58,"F","United States","California","AC_123",24
"2024-07-18",50,"M","United States","California","AC_123",5
"2024-05-21",49,"M","United States","Oregon","AC_121",7
"2024-02-19",47,"M","United States","California","AC_116",24
"2024-04-12",47,"M","United States","California","AC_116",10
"2024-04-13",47,"M","United States","California","AC_116",22
"2024-05-15",47,"M","United States","California","AC_116",23
"2023-08-27",33,"M","Australia","New South Wales","AC_123",26
"2023-10-06",33,"M","Australia","New South Wales","AC_123",27
"2024-01-02",33,"M","Australia","New South Wales","AC_123",23
"2023-08-29",44,"M","Australia","Queensland","AC_123",23
"2023-11-21",44,"M","Australia","Queensland","AC_123",11
"2024-03-11",32,"F","France","Nord","AC_123",20
"2023-08-08",64,"M","United Kingdom","England","AC_114",17
"2024-05-01",33,"F","Germany","Nordrhein-Westfalen","AC_114",29
"2023-11-24",19,"F","United Kingdom","England","AC_121",25
"2024-05-10",19,"F","United Kingdom","England","AC_121",12
"2023-08-27",20,"M","France","Yveline","AC_116",1
"2023-12-14",19,"F","Germany","Bayern","AC_123",24
"2024-06-20",22,"M","France","Nord","AC_123",31
"2023-08-18",21,"F","United Kingdom","England","AC_123",13
"2023-08-18",21,"F","United Kingdom","England","AC_123",1
"2024-06-02",21,"F","United Kingdom","England","AC_123",12
"2024-02-04",36,"F","Germany","Nordrhein-Westfalen","AC_116",14
"2024-01-02",36,"F","Germany","Bayern","AC_120",7
"2024-01-08",54,"F","Germany","Bayern","AC_123",29
"2024-01-31",36,"F","Germany","Hamburg","AC_120",17
"2024-01-10",38,"F","Germany","Hessen","AC_123",18
"2024-01-27",27,"F","Germany","Hessen","AC_120",28
"2023-12-02",28,"M","United Kingdom","England","AC_123",1
"2024-02-23",27,"M","United Kingdom","England","AC_116",19
"2024-03-21",27,"M","United Kingdom","England","AC_116",23
"2024-05-11",25,"M","France","Seine et Marne","AC_120",9
"2024-05-11",25,"M","France","Seine et Marne","AC_120",8
"2023-08-25",24,"F","United States","California","AC_118",21
"2023-10-28",24,"F","United States","California","AC_118",24
"2023-12-05",24,"F","United States","California","AC_118",19
"2024-04-02",24,"F","United States","California","AC_118",24
"2024-07-16",24,"F","United States","California","AC_118",8
"2024-05-21",28,"M","Germany","Hessen","AC_122",26
"2023-12-23",45,"M","Germany","Saarland","AC_118",29
"2024-05-27",17,"F","Germany","Saarland","AC_122",21
"2023-09-13",44,"M","United States","California","AC_123",26
"2023-09-13",44,"M","United States","California","AC_123",27
"2023-11-27",44,"M","United States","California","AC_123",14
"2024-06-27",44,"M","United States","California","AC_123",23
"2023-11-13",41,"F","France","Seine Saint Denis","AC_123",24
"2024-01-26",51,"F","France","Yveline","AC_116",22
"2024-02-20",44,"F","Germany","Saarland","AC_123",6
"2024-05-17",49,"F","France","Seine (Paris)","AC_123",1
"2024-02-17",21,"M","Australia","New South Wales","AC_123",29
"2024-04-03",21,"M","Australia","New South Wales","AC_123",26
"2023-09-02",59,"F","Australia","Tasmania","AC_123",8
"2023-08-16",57,"M","United States","California","AC_118",24
"2023-12-01",57,"M","United States","California","AC_118",28
"2024-03-07",49,"F","United States","California","AC_123",2
"2024-04-06",49,"F","United States","California","AC_123",16
"2024-02-01",47,"F","United States","Washington","AC_121",6
"2024-04-25",28,"M","United States","Washington","AC_120",21
"2024-05-01",28,"M","United States","Washington","AC_120",10
"2023-09-09",47,"F","Australia","New South Wales","AC_121",1
"2023-10-09",17,"M","United States","California","AC_121",10
"2024-05-05",17,"M","United States","California","AC_121",11
"2023-08-11",33,"F","United States","Oregon","AC_121",27
"2024-05-22",29,"M","Australia","New South Wales","AC_120",11
"2023-12-25",37,"F","United States","Oregon","AC_121",14
"2024-06-01",55,"F","Australia","Victoria","AC_120",25
"2023-09-23",35,"F","Germany","Brandenburg","AC_120",14
"2024-02-12",23,"M","United Kingdom","England","AC_123",26
"2024-07-18",23,"M","United Kingdom","England","AC_123",1
"2024-04-14",23,"M","France","Seine (Paris)","AC_121",5
"2023-10-05",35,"F","Germany","Nordrhein-Westfalen","AC_122",19
"2023-11-04",31,"M","Australia","Queensland","BK_171",1
"2023-08-20",32,"M","Australia","Queensland","BK_171",1
"2023-09-20",33,"M","Australia","Victoria","BK_171",3
"2024-05-12",50,"F","Australia","South Australia","BK_184",1
"2024-02-09",34,"M","Australia","Victoria","BK_170",1
"2024-02-28",34,"M","Australia","Victoria","BK_170",2
"2024-06-22",32,"F","United States","Oregon","BK_181",2
"2023-10-09",58,"M","Canada","British Columbia","BK_186",1
"2023-11-13",19,"M","Australia","Queensland","BK_185",1
"2024-04-24",44,"F","Germany","Saarland","BK_170",1
"2023-12-20",25,"F","Australia","New South Wales","BK_167",1
"2024-06-01",51,"F","Australia","New South Wales","BK_173",3
"2023-08-20",37,"F","Australia","Queensland","BK_168",1
"2024-05-01",46,"M","Canada","British Columbia","BK_169",1
"2024-03-28",38,"M","United Kingdom","England","BK_177",3
"2023-09-10",51,"F","France","Garonne (Haute)","BK_166",1
"2023-11-09",24,"F","United Kingdom","England","BK_177",1
"2024-01-03",44,"M","Australia","South Australia","BK_174",3
"2023-09-07",44,"F","United Kingdom","England","BK_170",1
"2024-05-28",33,"F","Australia","New South Wales","BK_185",1
"2023-10-03",42,"M","Australia","New South Wales","BK_168",1
"2023-10-09",33,"F","Australia","Queensland","BK_175",3
"2024-01-06",47,"M","France","Seine Saint Denis","BK_173",1
"2023-12-06",42,"F","Australia","Queensland","BK_187",1
"2024-06-25",32,"M","United Kingdom","England","BK_185",1
"2024-05-19",52,"F","United Kingdom","England","BK_168",1
"2024-06-08",24,"M","Australia","New South Wales","BK_187",1
"2023-09-24",40,"F","Canada","British Columbia","BK_170",1
"2024-05-28",25,"M","Germany","Hamburg","BK_170",1
"2024-06-07",60,"F","Canada","British Columbia","BK_168",1
"2024-01-04",31,"F","France","Seine (Paris)","BK_174",3
"2023-12-23",53,"F","United Kingdom","England","BK_171",1
"2024-06-21",53,"F","United Kingdom","England","BK_171",1
"2023-10-29",44,"M","United Kingdom","England","BK_169",1
"2023-09-08",40,"M","Canada","British Columbia","BK_179",2
"2024-06-20",39,"F","United Kingdom","England","BK_166",2
"2024-05-12",26,"M","Germany","Saarland","BK_170",3
"2024-03-09",29,"F","France","Seine Saint Denis","BK_184",1
"2024-03-11",42,"F","Germany","Hamburg","BK_168",2
"2023-12-17",28,"M","Germany","Saarland","BK_179",1
"2023-08-13",27,"F","Canada","British Columbia","BK_175",1
"2023-09-20",18,"F","France","Seine Saint Denis","BK_166",1
"2023-09-09",37,"M","United States","California","BK_175",1
"2024-05-21",37,"M","United States","California","BK_175",1
"2023-12-11",30,"F","United States","California","BK_172",1
"2024-05-20",49,"F","Canada","British Columbia","BK_182",3
"2023-09-03",25,"M","France","Yveline","BK_170",3
"2023-12-07",29,"F","United States","California","BK_167",1
"2023-10-31",24,"F","United States","California","BK_166",2
"2024-03-13",36,"F","United States","California","BK_177",1
"2023-10-16",32,"F","United States","California","BK_171",1
"2023-10-14",25,"M","United States","California","BK_172",3
"2023-12-24",27,"M","United States","Washington","BK_177",1
"2023-12-28",29,"M","United States","Oregon","BK_168",1
"2024-02-10",45,"F","France","Seine (Paris)","BK_177",1
"2024-02-17",45,"F","France","Hauts de Seine","BK_176",1
"2023-11-21",37,"F","Germany","Hessen","BK_172",1
"2023-12-25",39,"M","Germany","Hamburg","BK_171",1
"2024-01-12",29,"F","Germany","Hamburg","BK_169",1
"2024-03-20",23,"M","United States","Oregon","BK_173",1
"2024-04-06",34,"F","United States","Washington","BK_173",1
"2024-06-23",32,"M","United States","California","BK_172",1
"2023-11-29",43,"F","United States","California","BK_169",3
"2023-12-06",19,"F","United States","California","BK_166",2
"2023-10-22",38,"F","United States","Washington","BK_182",3
"2024-03-18",35,"M","United States","Oregon","BK_172",1
"2023-11-09",31,"M","France","Yveline","BK_176",1
"2024-04-23",34,"F","Germany","Hessen","BK_181",1
"2023-08-20",20,"F","Germany","Saarland","BK_175",1
"2023-12-31",29,"F","France","Nord","BK_181",2
"2024-03-28",25,"M","Germany","Saarland","BK_176",1
"2024-05-03",29,"M","Germany","Hessen","BK_180",2
"2024-04-21",48,"M","United States","California","BK_173",3
"2024-05-14",30,"M","Germany","Hessen","BK_187",1
"2024-04-25",30,"F","France","Seine (Paris)","BK_184",2
"2023-09-14",22,"F","United Kingdom","England","BK_183",1
"2023-10-14",55,"M","Germany","Hessen","BK_183",1
"2024-02-12",20,"M","Australia","Victoria","BK_177",1
"2024-01-04",46,"F","United Kingdom","England","BK_184",1
"2024-05-27",17,"F","Germany","Saarland","BK_166",3
"2023-10-07",26,"M","United Kingdom","England","BK_171",2
"2023-12-13",26,"M","United Kingdom","England","BK_171",1
"2023-08-08",29,"M","United States","California","BK_180",1
"2024-01-26",48,"F","Australia","New South Wales","BK_184",3
"2023-10-20",45,"F","Australia","New South Wales","BK_182",1
"2024-02-16",41,"M","United States","Washington","BK_178",3
"2024-04-03",34,"M","United States","California","BK_184",2
"2024-03-14",42,"M","United States","California","BK_185",1
"2024-06-04",32,"M","Germany","Hamburg","BK_184",1
"2024-03-06",17,"M","Australia","Victoria","BK_178",2
"2024-03-22",20,"M","Australia","Queensland","BK_186",1
"2024-04-17",20,"M","Australia","Queensland","BK_186",1
"2024-05-13",24,"F","United States","California","CL_118",3
"2024-03-21",35,"M","Canada","British Columbia","CL_118",1
"2024-06-30",36,"M","United States","Oregon","CL_119",12
"2023-08-13",31,"M","Canada","British Columbia","CL_118",24
"2024-06-22",38,"F","United States","Oregon","CL_119",15
"2024-04-04",35,"M","Australia","South Australia","CL_117",13
"2023-10-24",33,"M","United States","California","CL_118",12
"2024-05-31",35,"F","United States","Washington","CL_118",13
"2024-06-02",32,"M","Germany","Hamburg","CL_117",22
"2024-02-28",40,"F","United States","Washington","CL_119",6
"2023-09-17",46,"M","Australia","Tasmania","CL_118",7
"2024-06-23",62,"M","Canada","British Columbia","CL_119",9
"2023-11-01",24,"M","United States","California","CL_119",6
"2024-04-18",56,"M","United States","California","CL_117",7
"2023-08-10",55,"M","Germany","Hamburg","CL_118",23
"2023-12-29",49,"F","United States","Washington","CL_119",23
"2023-10-05",32,"F","Australia","New South Wales","CL_119",27
"2024-03-21",30,"F","Germany","Hessen","CL_117",17
"2023-10-09",19,"F","United States","California","CL_119",13
"2024-03-05",33,"F","Canada","British Columbia","CL_118",6
"2024-06-21",38,"M","Canada","British Columbia","CL_117",10
"2024-03-14",31,"M","Australia","Victoria","CL_117",1
"2024-05-04",21,"F","Germany","Bayern","CL_119",13
"2023-10-25",37,"F","United States","California","CL_119",25
"2024-05-23",20,"F","United Kingdom","England","CL_118",15
"2024-04-02",18,"M","Australia","Queensland","CL_118",22
