Number of Records;Cell Cgi;Cell Tower Lat;Cell Tower Location;Cell Tower Long;Cell Tower State;Comm Date;Comm Identifier;Comm Time;Comm Timedate String;Comm Timestamp;Comm Type;Id
1;5.0501E+12;-33,94674;MASCOT M5 MOTORWAY EMERGENCY STAIRS;151,16714;NSW;10/18/14;;30/12/1899 11:23:06;10/18/14 11:23;1413591786;Internet;2318
1;5.0501E+12;-33,94674;MASCOT M5 MOTORWAY EMERGENCY STAIRS;151,16714;NSW;10/18/14;;30/12/1899 11:23:06;10/18/14 11:23;1413591786;Internet;2319
1;5.0501E+12;-33,94674;MASCOT M5 MOTORWAY EMERGENCY STAIRS;151,16714;NSW;10/18/14;;30/12/1899 11:23:10;10/18/14 11:23;1413591790;Internet;2320
1;5.0501E+12;-33,94674;MASCOT M5 MOTORWAY EMERGENCY STAIRS;151,16714;NSW;10/18/14;;30/12/1899 11:29:24;10/18/14 11:29;1413592164;Internet;2325
1;5.0501E+12;-33,94674;MASCOT M5 MOTORWAY EMERGENCY STAIRS;151,16714;NSW;10/18/14;;30/12/1899 11:29:24;10/18/14 11:29;1413592164;Internet;2326
1;5.0501E+12;-33,94674;MASCOT M5 MOTORWAY EMERGENCY STAIRS;151,16714;NSW;10/18/14;;30/12/1899 11:29:27;10/18/14 11:29;1413592167;Internet;2327
1;5.0501E+12;-33,94674;MASCOT M5 MOTORWAY EMERGENCY STAIRS;151,16714;NSW;10/18/14;;30/12/1899 11:30:38;10/18/14 11:30;1413592238;Internet;2331
1;5.0501E+12;-33,94674;MASCOT M5 MOTORWAY EMERGENCY STAIRS;151,16714;NSW;10/18/14;;30/12/1899 11:30:39;10/18/14 11:30;1413592239;Internet;2332
1;50501015223F4;-33,937558;MASCOT INTERNATIONAL AIRPORT TERMINAL T1;151,1657;NSW;10/18/14;;30/12/1899 11:31:12;10/18/14 11:31;1413592272;Internet;2333
1;50501015223F4;-33,937558;MASCOT INTERNATIONAL AIRPORT TERMINAL T1;151,1657;NSW;10/18/14;;30/12/1899 11:33:34;10/18/14 11:33;1413592414;Internet;2334
1;50501015223F4;-33,937558;MASCOT INTERNATIONAL AIRPORT TERMINAL T1;151,1657;NSW;10/18/14;;30/12/1899 11:33:34;10/18/14 11:33;1413592414;Internet;2335
1;505010152171C;-33,93285;MASCOT AIRPORT FAC3;151,1842;NSW;10/18/14;;30/12/1899 11:33:41;10/18/14 11:33;1413592421;Internet;2336
1;505010152171C;-33,93285;MASCOT AIRPORT FAC3;151,1842;NSW;10/18/14;;30/12/1899 12:00:03;10/18/14 12:00;1413594003;Internet;2337
1;5.0501E+12;-33,90533;ZETLAND 757 ELIZABETH ST;151,205781;NSW;10/18/14;;30/12/1899 12:12:53;10/18/14 12:12;1413594773;Internet;2342
1;50501015388B9;-33,89293048;REDFERN TE;151,2022686;NSW;10/18/14;;30/12/1899 12:17:50;10/18/14 12:17;1413595070;Internet;2343
1;50501015388B9;-33,89293048;REDFERN TE;151,2022686;NSW;10/18/14;;30/12/1899 12:17:50;10/18/14 12:17;1413595070;Internet;2344
1;5050101532B23;-33,8841;CHIPPENDALE;151,20234;NSW;10/18/14;;30/12/1899 12:24:12;10/18/14 12:24;1413595452;Internet;2346
1;5050101532B23;-33,8841;CHIPPENDALE;151,20234;NSW;10/18/14;;30/12/1899 12:24:12;10/18/14 12:24;1413595452;Internet;2347
1;505010152532C;-33,79661;FAIRLIGHT 137 SYDNEY RD;151,27756;NSW;10/18/14;;30/12/1899 13:24:12;10/18/14 13:24;1413599052;Internet;2356
1;5.0501E+12;-33,796679;MANLY #;151,285293;NSW;10/18/14;;30/12/1899 13:53:16;10/18/14 13:53;1413600796;Internet;2357
1;5.0501E+12;-33,796679;MANLY #;151,285293;NSW;10/18/14;;30/12/1899 13:53:17;10/18/14 13:53;1413600797;Internet;2358
1;505012056EF02;-33,78815;BALGOWLAH HAYES ST;151,26654;NSW;10/18/14;;30/12/1899 13:53:38;10/18/14 13:53;1413600818;Internet;2359
1;505012056EF02;-33,78815;BALGOWLAH HAYES ST;151,26654;NSW;10/18/14;;30/12/1899 14:06:09;10/18/14 14:06;1413601569;Internet;2360
1;5.0501E+12;-33,779333;HARBORD 22 WAINE ST;151,276901;NSW;10/18/14;;30/12/1899 14:06:09;10/18/14 14:06;1413601569;Internet;2361
1;505012056EF02;-33,78815;BALGOWLAH HAYES ST;151,26654;NSW;10/18/14;;30/12/1899 14:07:06;10/18/14 14:07;1413601626;Internet;2362
1;505012056EF02;-33,78815;BALGOWLAH HAYES ST;151,26654;NSW;10/18/14;;30/12/1899 14:08:22;10/18/14 14:08;1413601702;Internet;2363
1;505012056EF02;-33,78815;BALGOWLAH HAYES ST;151,26654;NSW;10/18/14;;30/12/1899 14:08:22;10/18/14 14:08;1413601702;Internet;2364
1;505012056EF02;-33,78815;BALGOWLAH HAYES ST;151,26654;NSW;10/18/14;;30/12/1899 14:28:12;10/18/14 14:28;1413602892;Internet;2365
1;505012056EF02;-33,78815;BALGOWLAH HAYES ST;151,26654;NSW;10/18/14;;30/12/1899 14:28:35;10/18/14 14:28;1413602915;Internet;2366
1;505012056EF02;-33,78815;BALGOWLAH HAYES ST;151,26654;NSW;10/18/14;;30/12/1899 14:28:35;10/18/14 14:28;1413602915;Internet;2367
1;505012056EF02;-33,78815;BALGOWLAH HAYES ST;151,26654;NSW;10/18/14;;30/12/1899 14:35:33;10/18/14 14:35;1413603333;Internet;2368
1;505012056EF02;-33,78815;BALGOWLAH HAYES ST;151,26654;NSW;10/18/14;;30/12/1899 14:35:57;10/18/14 14:35;1413603357;Internet;2369
1;5.0501E+12;-33,779333;HARBORD 22 WAINE ST;151,276901;NSW;10/18/14;;30/12/1899 14:35:58;10/18/14 14:35;1413603358;Internet;2370
1;505012056EF02;-33,78815;BALGOWLAH HAYES ST;151,26654;NSW;10/18/14;;30/12/1899 14:42:42;10/18/14 14:42;1413603762;Internet;2371
1;505012056EF02;-33,78815;BALGOWLAH HAYES ST;151,26654;NSW;10/18/14;;30/12/1899 18:33:24;10/18/14 18:33;1413617604;Internet;2372
1;505012056EF02;-33,78815;BALGOWLAH HAYES ST;151,26654;NSW;10/18/14;;30/12/1899 19:46:15;10/18/14 19:46;1413621975;Internet;2373
1;505012056EF02;-33,78815;BALGOWLAH HAYES ST;151,26654;NSW;10/18/14;;30/12/1899 20:37:48;10/18/14 20:37;1413625068;Internet;2374
1;505012056EF02;-33,78815;BALGOWLAH HAYES ST;151,26654;NSW;10/18/14;;30/12/1899 20:42:01;10/18/14 20:42;1413625321;Internet;2375
1;505012056EF02;-33,78815;BALGOWLAH HAYES ST;151,26654;NSW;10/18/14;;30/12/1899 20:42:01;10/18/14 20:42;1413625321;Internet;2376
1;505012056EF02;-33,78815;BALGOWLAH HAYES ST;151,26654;NSW;10/18/14;;30/12/1899 20:43:15;10/18/14 20:43;1413625395;Internet;2377
1;505012056EF02;-33,78815;BALGOWLAH HAYES ST;151,26654;NSW;10/19/14;;30/12/1899 1:13:15;10/19/14 1:13;1413641595;Internet;2378
1;505012056EF02;-33,78815;BALGOWLAH HAYES ST;151,26654;NSW;10/19/14;;30/12/1899 5:43:15;10/19/14 5:43;1413657795;Internet;2379
1;505012056EF02;-33,78815;BALGOWLAH HAYES ST;151,26654;NSW;10/19/14;;30/12/1899 10:13:15;10/19/14 10:13;1413673995;Internet;2380
1;505012056EF02;-33,78815;BALGOWLAH HAYES ST;151,26654;NSW;10/19/14;;30/12/1899 11:36:43;10/19/14 11:36;1413679003;Internet;2381
1;505012056EF02;-33,78815;BALGOWLAH HAYES ST;151,26654;NSW;10/19/14;;30/12/1899 11:36:47;10/19/14 11:36;1413679007;Internet;2382
1;505012056EF02;-33,78815;BALGOWLAH HAYES ST;151,26654;NSW;10/19/14;;30/12/1899 11:36:54;10/19/14 11:36;1413679014;Internet;2383
1;505012056EF02;-33,78815;BALGOWLAH HAYES ST;151,26654;NSW;10/19/14;;30/12/1899 11:36:57;10/19/14 11:36;1413679017;Internet;2384
1;505012056EF02;-33,78815;BALGOWLAH HAYES ST;151,26654;NSW;10/19/14;;30/12/1899 11:37:23;10/19/14 11:37;1413679043;Internet;2385
1;505012056EF02;-33,78815;BALGOWLAH HAYES ST;151,26654;NSW;10/19/14;;30/12/1899 11:38:15;10/19/14 11:38;1413679095;Internet;2386
1;505012056EF02;-33,78815;BALGOWLAH HAYES ST;151,26654;NSW;10/19/14;;30/12/1899 11:38:18;10/19/14 11:38;1413679098;Internet;2387
1;505012056EF02;-33,78815;BALGOWLAH HAYES ST;151,26654;NSW;10/19/14;;30/12/1899 11:38:19;10/19/14 11:38;1413679099;Internet;2388
1;505012056EF02;-33,78815;BALGOWLAH HAYES ST;151,26654;NSW;10/19/14;;30/12/1899 11:38:42;10/19/14 11:38;1413679122;Internet;2389
1;505012056EF02;-33,78815;BALGOWLAH HAYES ST;151,26654;NSW;10/19/14;;30/12/1899 11:46:38;10/19/14 11:46;1413679598;Internet;2390
1;505012056EF02;-33,78815;BALGOWLAH HAYES ST;151,26654;NSW;10/19/14;;30/12/1899 11:54:14;10/19/14 11:54;1413680054;Internet;2391
1;505012056EF02;-33,78815;BALGOWLAH HAYES ST;151,26654;NSW;10/19/14;;30/12/1899 11:56:17;10/19/14 11:56;1413680177;Internet;2392
1;505012056EF02;-33,78815;BALGOWLAH HAYES ST;151,26654;NSW;10/19/14;;30/12/1899 11:57:37;10/19/14 11:57;1413680257;Internet;2393
1;505012056EF02;-33,78815;BALGOWLAH HAYES ST;151,26654;NSW;10/19/14;;30/12/1899 15:56:59;10/19/14 15:56;1413694619;Internet;2394
1;5.0501E+12;-33,779333;HARBORD 22 WAINE ST;151,276901;NSW;10/19/14;;30/12/1899 16:35:21;10/19/14 16:35;1413696921;Internet;2395
1;5.0501E+12;-33,779333;HARBORD 22 WAINE ST;151,276901;NSW;10/19/14;;30/12/1899 16:35:21;10/19/14 16:35;1413696921;Internet;2396
1;5.0501E+12;-33,779333;HARBORD 22 WAINE ST;151,276901;;10/19/14;a804558e420ececf05faedf05722704a115f1b50;30/12/1899 16:35:42;10/19/14 16:35;1413696942;Phone;791
1;505012056EF02;-33,78815;BALGOWLAH HAYES ST;151,26654;NSW;10/19/14;;30/12/1899 16:35:45;10/19/14 16:35;1413696945;Internet;2397
1;505012056EF02;-33,78815;BALGOWLAH HAYES ST;151,26654;NSW;10/19/14;;30/12/1899 16:36:04;10/19/14 16:36;1413696964;Internet;2398
1;505012056EF02;-33,78815;BALGOWLAH HAYES ST;151,26654;NSW;10/19/14;;30/12/1899 16:36:04;10/19/14 16:36;1413696964;Internet;2399
1;505012056EF02;-33,78815;BALGOWLAH HAYES ST;151,26654;NSW;10/19/14;;30/12/1899 16:37:40;10/19/14 16:37;1413697060;Internet;2400
1;5.0501E+12;-33,793648;BALGOWLAH VILLAGE SHOPPING CENTRE IBC;151,263934;NSW;10/19/14;;30/12/1899 18:36:17;10/19/14 18:36;1413704177;Internet;2401
1;5.0501E+12;-33,793648;BALGOWLAH VILLAGE SHOPPING CENTRE IBC;151,263934;NSW;10/19/14;;30/12/1899 18:36:17;10/19/14 18:36;1413704177;Internet;2402
1;505012056EF02;-33,78815;BALGOWLAH HAYES ST;151,26654;NSW;10/19/14;;30/12/1899 18:51:15;10/19/14 18:51;1413705075;Internet;2403
1;505012056EF02;-33,78815;BALGOWLAH HAYES ST;151,26654;NSW;10/19/14;;30/12/1899 19:06:24;10/19/14 19:06;1413705984;Internet;2404
1;505012056EF02;-33,78815;BALGOWLAH HAYES ST;151,26654;NSW;10/19/14;;30/12/1899 19:06:24;10/19/14 19:06;1413705984;Internet;2405
1;505012056EF02;-33,78815;BALGOWLAH HAYES ST;151,26654;NSW;10/19/14;;30/12/1899 19:10:24;10/19/14 19:10;1413706224;Internet;2406
1;505012056EF02;-33,78815;BALGOWLAH HAYES ST;151,26654;NSW;10/19/14;;30/12/1899 21:48:37;10/19/14 21:48;1413715717;Internet;2407
1;505012056EF02;-33,78815;BALGOWLAH HAYES ST;151,26654;NSW;10/19/14;;30/12/1899 21:48:43;10/19/14 21:48;1413715723;Internet;2408
1;505012056EF02;-33,78815;BALGOWLAH HAYES ST;151,26654;NSW;10/19/14;;30/12/1899 21:54:33;10/19/14 21:54;1413716073;Internet;2409
1;505012056EF02;-33,78815;BALGOWLAH HAYES ST;151,26654;NSW;10/20/14;;30/12/1899 2:24:33;10/20/14 2:24;1413732273;Internet;2410
1;505012056EF02;-33,78815;BALGOWLAH HAYES ST;151,26654;NSW;10/20/14;;30/12/1899 6:54:33;10/20/14 6:54;1413748473;Internet;2411
1;505012056EF02;-33,78815;BALGOWLAH HAYES ST;151,26654;NSW;10/20/14;;30/12/1899 9:49:53;10/20/14 9:49;1413758993;Internet;2412
1;505012056EF02;-33,78815;BALGOWLAH HAYES ST;151,26654;NSW;10/20/14;;30/12/1899 9:49:54;10/20/14 9:49;1413758994;Internet;2413
1;505012056EF02;-33,78815;BALGOWLAH HAYES ST;151,26654;NSW;10/20/14;;30/12/1899 9:52:50;10/20/14 9:52;1413759170;Internet;2414
1;505012056EF02;-33,78815;BALGOWLAH HAYES ST;151,26654;NSW;10/20/14;;30/12/1899 9:56:46;10/20/14 9:56;1413759406;Internet;2415
1;505012056EF02;-33,78815;BALGOWLAH HAYES ST;151,26654;NSW;10/20/14;;30/12/1899 9:56:46;10/20/14 9:56;1413759406;Internet;2416
1;505012056EF02;-33,78815;BALGOWLAH HAYES ST;151,26654;NSW;10/20/14;;30/12/1899 9:59:22;10/20/14 9:59;1413759562;Internet;2417
1;505012056EF02;-33,78815;BALGOWLAH HAYES ST;151,26654;NSW;10/20/14;;30/12/1899 10:02:00;10/20/14 10:02;1413759720;Internet;2418
1;505012056EF02;-33,78815;BALGOWLAH HAYES ST;151,26654;NSW;10/20/14;;30/12/1899 10:02:00;10/20/14 10:02;1413759720;Internet;2419
1;505012056EF02;-33,78815;BALGOWLAH HAYES ST;151,26654;NSW;10/20/14;;30/12/1899 10:02:58;10/20/14 10:02;1413759778;Internet;2420
1;505012056EF02;-33,78815;BALGOWLAH HAYES ST;151,26654;NSW;10/20/14;;30/12/1899 10:09:24;10/20/14 10:09;1413760164;Internet;2421
1;505012056EF02;-33,78815;BALGOWLAH HAYES ST;151,26654;NSW;10/20/14;;30/12/1899 10:09:24;10/20/14 10:09;1413760164;Internet;2422
1;5.0501E+12;-33,78815;BALGOWLAH HAYES ST;151,26654;;10/20/14;55a57ead5e9d2af758c5544b628e1b1e502f37c8;30/12/1899 10:09:29;10/20/14 10:09;1413760169;Phone;792
1;505010152532C;-33,79661;FAIRLIGHT 137 SYDNEY RD;151,27756;NSW;10/20/14;;30/12/1899 10:16:30;10/20/14 10:16;1413760590;Internet;2423
1;505010152532C;-33,79661;FAIRLIGHT 137 SYDNEY RD;151,27756;NSW;10/20/14;;30/12/1899 10:16:32;10/20/14 10:16;1413760592;Internet;2424
1;505010152532C;-33,79661;FAIRLIGHT 137 SYDNEY RD;151,27756;NSW;10/20/14;;30/12/1899 10:34:10;10/20/14 10:34;1413761650;Internet;2425
1;505010152532C;-33,79661;FAIRLIGHT 137 SYDNEY RD;151,27756;NSW;10/20/14;;30/12/1899 10:35:54;10/20/14 10:35;1413761754;Internet;2426
1;505010152532C;-33,79661;FAIRLIGHT 137 SYDNEY RD;151,27756;NSW;10/20/14;;30/12/1899 10:35:54;10/20/14 10:35;1413761754;Internet;2427
1;505010152532C;-33,79661;FAIRLIGHT 137 SYDNEY RD;151,27756;NSW;10/20/14;;30/12/1899 10:36:48;10/20/14 10:36;1413761808;Internet;2428
1;505010152532C;-33,79661;FAIRLIGHT 137 SYDNEY RD;151,27756;NSW;10/20/14;;30/12/1899 10:38:52;10/20/14 10:38;1413761932;Internet;2429
1;505010152532C;-33,79661;FAIRLIGHT 137 SYDNEY RD;151,27756;NSW;10/20/14;;30/12/1899 10:38:52;10/20/14 10:38;1413761932;Internet;2430
1;505010152532C;-33,79661;FAIRLIGHT 137 SYDNEY RD;151,27756;NSW;10/20/14;;30/12/1899 10:39:28;10/20/14 10:39;1413761968;Internet;2431
1;505010152532C;-33,79661;FAIRLIGHT 137 SYDNEY RD;151,27756;NSW;10/20/14;;30/12/1899 10:41:13;10/20/14 10:41;1413762073;Internet;2432
1;505010152532C;-33,79661;FAIRLIGHT 137 SYDNEY RD;151,27756;NSW;10/20/14;;30/12/1899 10:41:13;10/20/14 10:41;1413762073;Internet;2433
1;505012056EF02;-33,78815;BALGOWLAH HAYES ST;151,26654;NSW;10/20/14;;30/12/1899 10:42:10;10/20/14 10:42;1413762130;Internet;2434
1;505012056EF02;-33,78815;BALGOWLAH HAYES ST;151,26654;NSW;10/20/14;;30/12/1899 10:45:19;10/20/14 10:45;1413762319;Internet;2435
1;505012056EF02;-33,78815;BALGOWLAH HAYES ST;151,26654;NSW;10/20/14;;30/12/1899 10:45:19;10/20/14 10:45;1413762319;Internet;2436
1;505012056EF02;-33,78815;BALGOWLAH HAYES ST;151,26654;NSW;10/20/14;;30/12/1899 10:45:59;10/20/14 10:45;1413762359;Internet;2437
1;505012056EF02;-33,78815;BALGOWLAH HAYES ST;151,26654;NSW;10/20/14;;30/12/1899 10:50:08;10/20/14 10:50;1413762608;Internet;2438
1;505012056EF02;-33,78815;BALGOWLAH HAYES ST;151,26654;NSW;10/20/14;;30/12/1899 10:50:08;10/20/14 10:50;1413762608;Internet;2439
1;505012056EF02;-33,78815;BALGOWLAH HAYES ST;151,26654;NSW;10/20/14;;30/12/1899 10:53:25;10/20/14 10:53;1413762805;Internet;2440
1;505010152532C;-33,79661;FAIRLIGHT 137 SYDNEY RD;151,27756;NSW;10/20/14;;30/12/1899 15:14:51;10/20/14 15:14;1413778491;Internet;2441
1;505010152532C;-33,79661;FAIRLIGHT 137 SYDNEY RD;151,27756;NSW;10/20/14;;30/12/1899 19:06:15;10/20/14 19:06;1413792375;Internet;2443
1;5.05012E+12;-33,79948;MANLY SOUTH STEYNE;151,28934;NSW;10/20/14;;30/12/1899 19:06:15;10/20/14 19:06;1413792375;Internet;2442
1;505010152532C;-33,79661;FAIRLIGHT 137 SYDNEY RD;151,27756;NSW;10/20/14;;30/12/1899 19:32:22;10/20/14 19:32;1413793942;Internet;2445
1;505010152532C;-33,79661;FAIRLIGHT 137 SYDNEY RD;151,27756;NSW;10/20/14;;30/12/1899 19:32:22;10/20/14 19:32;1413793942;Internet;2446
1;5.0501E+12;-33,796679;MANLY #;151,285293;NSW;10/20/14;;30/12/1899 21:30:35;10/20/14 21:30;1413801035;Internet;2448
1;5.0501E+12;-33,796679;MANLY #;151,285293;NSW;10/20/14;;30/12/1899 21:30:35;10/20/14 21:30;1413801035;Internet;2449
1;5.0501E+12;-33,796679;MANLY #;151,285293;;10/20/14;c521537546eee0e62e2d8e98e831ac11edbf10cc;30/12/1899 21:30:49;10/20/14 21:30;1413801049;Phone;793
1;505010152532C;-33,79661;FAIRLIGHT 137 SYDNEY RD;151,27756;NSW;10/21/14;;30/12/1899 9:24:45;10/21/14 9:24;1413843885;Internet;2454
1;505010152532C;-33,79661;FAIRLIGHT 137 SYDNEY RD;151,27756;NSW;10/21/14;;30/12/1899 9:24:45;10/21/14 9:24;1413843885;Internet;2455
1;505010152532C;-33,79661;FAIRLIGHT 137 SYDNEY RD;151,27756;NSW;10/21/14;;30/12/1899 9:26:06;10/21/14 9:26;1413843966;Internet;2456
1;5.0501E+12;-33,796679;MANLY #;151,285293;NSW;10/21/14;;30/12/1899 10:56:37;10/21/14 10:56;1413849397;Internet;2457
1;5.0501E+12;-33,796679;MANLY #;151,285293;NSW;10/21/14;;30/12/1899 10:56:37;10/21/14 10:56;1413849397;Internet;2458
1;505010152532C;-33,79661;FAIRLIGHT 137 SYDNEY RD;151,27756;NSW;10/21/14;;30/12/1899 11:59:28;10/21/14 11:59;1413853168;Internet;2460
1;505010152532C;-33,79661;FAIRLIGHT 137 SYDNEY RD;151,27756;NSW;10/21/14;;30/12/1899 12:50:05;10/21/14 12:50;1413856205;Internet;2461
1;505010152532C;-33,79661;FAIRLIGHT 137 SYDNEY RD;151,27756;NSW;10/21/14;;30/12/1899 12:50:05;10/21/14 12:50;1413856205;Internet;2462
1;505012056EF02;-33,78815;BALGOWLAH HAYES ST;151,26654;NSW;10/21/14;;30/12/1899 12:51:28;10/21/14 12:51;1413856288;Internet;2463
1;5.0501E+12;-33,779333;HARBORD 22 WAINE ST;151,276901;NSW;10/21/14;;30/12/1899 13:14:27;10/21/14 13:14;1413857667;Internet;2464
1;5.0501E+12;-33,779333;HARBORD 22 WAINE ST;151,276901;NSW;10/21/14;;30/12/1899 13:14:27;10/21/14 13:14;1413857667;Internet;2465
1;505012056EF02;-33,78815;BALGOWLAH HAYES ST;151,26654;NSW;10/21/14;;30/12/1899 13:17:25;10/21/14 13:17;1413857845;Internet;2466
1;5.0501E+12;-33,779333;HARBORD 22 WAINE ST;151,276901;NSW;10/21/14;;30/12/1899 15:51:29;10/21/14 15:51;1413867089;Internet;2467
1;5.0501E+12;-33,779333;HARBORD 22 WAINE ST;151,276901;NSW;10/21/14;;30/12/1899 15:51:29;10/21/14 15:51;1413867089;Internet;2468
1;505012056EF02;-33,78815;BALGOWLAH HAYES ST;151,26654;NSW;10/21/14;;30/12/1899 15:56:46;10/21/14 15:56;1413867406;Internet;2469
1;505012056EF02;-33,78815;BALGOWLAH HAYES ST;151,26654;NSW;10/21/14;;30/12/1899 20:14:52;10/21/14 20:14;1413882892;Internet;2470
1;505012056EF02;-33,78815;BALGOWLAH HAYES ST;151,26654;NSW;10/21/14;;30/12/1899 20:35:34;10/21/14 20:35;1413884134;Internet;2471
1;505012056EF02;-33,78815;BALGOWLAH HAYES ST;151,26654;NSW;10/21/14;;30/12/1899 20:35:34;10/21/14 20:35;1413884134;Internet;2472
1;505012056EF02;-33,78815;BALGOWLAH HAYES ST;151,26654;NSW;10/21/14;;30/12/1899 20:36:20;10/21/14 20:36;1413884180;Internet;2473
1;505012056EF02;-33,78815;BALGOWLAH HAYES ST;151,26654;NSW;10/21/14;;30/12/1899 22:28:29;10/21/14 22:28;1413890909;Internet;2474
1;505012056EF02;-33,78815;BALGOWLAH HAYES ST;151,26654;NSW;10/21/14;;30/12/1899 22:28:29;10/21/14 22:28;1413890909;Internet;2475
1;505012056EF02;-33,78815;BALGOWLAH HAYES ST;151,26654;NSW;10/21/14;;30/12/1899 22:29:32;10/21/14 22:29;1413890972;Internet;2476
1;505012056EF02;-33,78815;BALGOWLAH HAYES ST;151,26654;NSW;10/22/14;;30/12/1899 2:39:52;10/22/14 2:39;1413905992;Internet;2477
1;505012056EF02;-33,78815;BALGOWLAH HAYES ST;151,26654;NSW;10/22/14;;30/12/1899 7:09:52;10/22/14 7:09;1413922192;Internet;2478
1;505012056EF02;-33,78815;BALGOWLAH HAYES ST;151,26654;NSW;10/22/14;;30/12/1899 9:32:18;10/22/14 9:32;1413930738;Internet;2479
1;505012056EF02;-33,78815;BALGOWLAH HAYES ST;151,26654;NSW;10/22/14;;30/12/1899 9:32:18;10/22/14 9:32;1413930738;Internet;2480
1;505012056EF02;-33,78815;BALGOWLAH HAYES ST;151,26654;NSW;10/22/14;;30/12/1899 9:32:52;10/22/14 9:32;1413930772;Internet;2481
1;505012056EF02;-33,78815;BALGOWLAH HAYES ST;151,26654;NSW;10/22/14;;30/12/1899 10:17:54;10/22/14 10:17;1413933474;Internet;2482
1;505012056EF02;-33,78815;BALGOWLAH HAYES ST;151,26654;NSW;10/22/14;;30/12/1899 10:17:54;10/22/14 10:17;1413933474;Internet;2483
1;505012056EF02;-33,78815;BALGOWLAH HAYES ST;151,26654;NSW;10/22/14;;30/12/1899 10:19:03;10/22/14 10:19;1413933543;Internet;2484
1;505012056EF02;-33,78815;BALGOWLAH HAYES ST;151,26654;NSW;10/22/14;;30/12/1899 10:20:02;10/22/14 10:20;1413933602;Internet;2485
1;505012056EF02;-33,78815;BALGOWLAH HAYES ST;151,26654;NSW;10/22/14;;30/12/1899 10:20:02;10/22/14 10:20;1413933602;Internet;2486
1;505012056EF02;-33,78815;BALGOWLAH HAYES ST;151,26654;NSW;10/22/14;;30/12/1899 10:20:28;10/22/14 10:20;1413933628;Internet;2487
1;505012056EF02;-33,78815;BALGOWLAH HAYES ST;151,26654;NSW;10/22/14;;30/12/1899 10:20:36;10/22/14 10:20;1413933636;Internet;2488
1;505012056EF02;-33,78815;BALGOWLAH HAYES ST;151,26654;NSW;10/22/14;;30/12/1899 10:20:36;10/22/14 10:20;1413933636;Internet;2489
1;5.0501E+12;-33,78815;BALGOWLAH HAYES ST;151,26654;;10/22/14;91aba4a11359ff3af7902428d20cfa7e676c36e7;30/12/1899 10:20:53;10/22/14 10:20;1413933653;Phone;794
1;5.0501E+12;-33,779333;HARBORD 22 WAINE ST;151,276901;NSW;10/22/14;;30/12/1899 10:21:31;10/22/14 10:21;1413933691;Internet;2490
1;505012056EF02;-33,78815;BALGOWLAH HAYES ST;151,26654;NSW;10/22/14;;30/12/1899 10:21:41;10/22/14 10:21;1413933701;Internet;2491
1;505012056EF02;-33,78815;BALGOWLAH HAYES ST;151,26654;NSW;10/22/14;;30/12/1899 10:21:41;10/22/14 10:21;1413933701;Internet;2492
1;505012056EF02;-33,78815;BALGOWLAH HAYES ST;151,26654;NSW;10/22/14;;30/12/1899 10:22:04;10/22/14 10:22;1413933724;Internet;2493
1;5.0501E+12;-33,779333;HARBORD 22 WAINE ST;151,276901;NSW;10/22/14;;30/12/1899 10:31:46;10/22/14 10:31;1413934306;Internet;2494
1;5.0501E+12;-33,779333;HARBORD 22 WAINE ST;151,276901;NSW;10/22/14;;30/12/1899 10:31:46;10/22/14 10:31;1413934306;Internet;2495
1;505012056EF02;-33,78815;BALGOWLAH HAYES ST;151,26654;NSW;10/22/14;;30/12/1899 10:42:46;10/22/14 10:42;1413934966;Internet;2496
1;5.0501E+12;-33,779333;HARBORD 22 WAINE ST;151,276901;NSW;10/22/14;;30/12/1899 11:01:27;10/22/14 11:01;1413936087;Internet;2497
1;5.0501E+12;-33,779333;HARBORD 22 WAINE ST;151,276901;NSW;10/22/14;;30/12/1899 11:01:27;10/22/14 11:01;1413936087;Internet;2498
1;505012056EF02;-33,78815;BALGOWLAH HAYES ST;151,26654;NSW;10/22/14;;30/12/1899 11:08:44;10/22/14 11:08;1413936524;Internet;2499
1;5.0501E+12;-33,793648;BALGOWLAH VILLAGE SHOPPING CENTRE IBC;151,263934;NSW;10/22/14;;30/12/1899 11:53:00;10/22/14 11:53;1413939180;Internet;2500
1;5.0501E+12;-33,793648;BALGOWLAH VILLAGE SHOPPING CENTRE IBC;151,263934;NSW;10/22/14;;30/12/1899 11:53:00;10/22/14 11:53;1413939180;Internet;2501
1;505010152046F;-33,79345;BALGOWLAH TE;151,2631;NSW;10/22/14;;30/12/1899 12:03:31;10/22/14 12:03;1413939811;Internet;2502
1;5.0501E+12;-33,793648;BALGOWLAH VILLAGE SHOPPING CENTRE IBC;151,263934;NSW;10/22/14;;30/12/1899 12:03:52;10/22/14 12:03;1413939832;Internet;2503
1;5.0501E+12;-33,793648;BALGOWLAH VILLAGE SHOPPING CENTRE IBC;151,263934;NSW;10/22/14;;30/12/1899 12:03:52;10/22/14 12:03;1413939832;Internet;2504
1;505010152046F;-33,79345;BALGOWLAH TE;151,2631;NSW;10/22/14;;30/12/1899 12:10:07;10/22/14 12:10;1413940207;Internet;2505
1;5.0501E+12;-33,793648;BALGOWLAH VILLAGE SHOPPING CENTRE IBC;151,263934;NSW;10/22/14;;30/12/1899 12:12:54;10/22/14 12:12;1413940374;Internet;2506
