tree_id,tree_dbh,curb_loc,spc_common,status,health,root_stone,root_grate,root_other,trunk_wire,trnk_light,trnk_other,brch_light,brch_shoe,brch_other,postcode,nta,nta_name,latitude,longitude
247944,7,OnCurb,honeylocust,Alive,Fair,No,No,No,No,No,No,No,No,No,10026,MN11,Central Harlem South,40.80592874,-73.95114818
261917,12,OnCurb,ginkgo,Alive,Poor,Yes,No,No,No,No,No,No,No,No,10027,MN09,Morningside Heights,40.81274274,-73.96065889
239938,17,OnCurb,honeylocust,Alive,Good,Yes,No,No,No,No,No,No,No,No,10023,MN12,Upper West Side,40.77855431,-73.97559226
241508,3,OnCurb,honeylocust,Alive,Good,Yes,No,No,No,No,No,No,No,No,10017,MN19,Turtle Bay-East Midtown,40.75372171,-73.96920288
246409,19,OnCurb,Callery pear,Alive,Good,Yes,No,No,No,No,No,No,No,No,10013,MN24,SoHo-TriBeCa-Civic Center-Little Italy,40.72380318,-74.00586927
244005,5,OnCurb,Callery pear,Alive,Fair,No,No,No,No,No,No,No,No,No,10035,MN34,East Harlem North,40.80227539,-73.93442187
254333,13,OnCurb,silver linden,Alive,Good,Yes,No,No,No,No,No,No,No,No,10014,MN23,West Village,40.73761467,-74.00334131
238543,2,OnCurb,white oak,Alive,Good,No,No,No,No,No,No,No,No,No,10033,MN36,Washington Heights South,40.85067332,-73.93936478
240133,8,OnCurb,cherry,Alive,Poor,Yes,Yes,No,Yes,No,No,No,No,No,10028,MN40,Upper East Side-Carnegie Hill,40.77973515,-73.95592324
214260,12,OnCurb,Kentucky coffeetree,Alive,Good,No,No,No,No,No,No,No,No,No,10025,MN12,Upper West Side,40.79938962,-73.96659828
155446,6,OnCurb,Japanese maple,Alive,Good,No,No,No,No,No,No,No,No,No,10024,MN12,Upper West Side,40.78456821,-73.97578927
111676,4,OnCurb,paper birch,Alive,Good,Yes,No,No,No,No,No,No,No,No,10039,MN03,Central Harlem North-Polo Grounds,40.82715942,-73.93835255
136594,2,OnCurb,paper birch,Alive,Good,No,No,No,No,No,No,No,No,No,10009,MN22,East Village,40.72417892,-73.98670647
239916,2,OnCurb,London planetree,Alive,Good,No,No,No,No,No,No,No,No,No,10023,MN12,Upper West Side,40.77908528,-73.97659765
259563,19,OnCurb,honeylocust,Alive,Good,Yes,No,No,No,No,Yes,No,No,No,10009,MN28,Lower East Side,40.72154293,-73.98218794
259645,7,OnCurb,ginkgo,Alive,Good,No,No,No,No,No,No,No,No,No,10009,MN22,East Village,40.72217109,-73.98367901
228134,8,OnCurb,Callery pear,Alive,Good,Yes,No,No,No,No,No,No,No,No,10035,MN34,East Harlem North,40.80165317,-73.94174994
228136,7,OnCurb,Callery pear,Alive,Good,Yes,No,No,No,No,No,No,No,No,10035,MN34,East Harlem North,40.80177392,-73.94166188
244003,5,OnCurb,Callery pear,Alive,Poor,No,No,No,No,No,No,No,No,No,10035,MN34,East Harlem North,40.80236852,-73.93464303
202267,14,OnCurb,honeylocust,Alive,Good,No,No,No,No,No,No,No,No,No,10128,MN32,Yorkville,40.78245171,-73.95117392
239773,10,OffsetFromCurb,honeylocust,Alive,Good,No,No,No,No,No,No,No,No,No,10028,MN32,Yorkville,40.77396986,-73.94678608
239454,9,OffsetFromCurb,honeylocust,Alive,Fair,No,No,No,No,No,No,No,No,No,10030,MN03,Central Harlem North-Polo Grounds,40.81366515,-73.94138738
237348,10,OnCurb,Callery pear,Alive,Good,No,No,No,No,No,No,No,No,No,10035,MN34,East Harlem North,40.80428137,-73.94112254
266336,6,OnCurb,ginkgo,Alive,Fair,Yes,No,No,No,No,Yes,No,No,No,10037,MN03,Central Harlem North-Polo Grounds,40.81480466,-73.94016302
239581,16,OffsetFromCurb,honeylocust,Alive,Good,No,No,No,No,No,No,No,No,No,10009,MN50,Stuyvesant Town-Cooper Village,40.73022737,-73.97937089
239595,15,OffsetFromCurb,honeylocust,Alive,Good,No,No,No,No,No,No,No,No,No,10009,MN50,Stuyvesant Town-Cooper Village,40.72964205,-73.97797731
260137,8,OnCurb,honeylocust,Alive,Good,No,No,No,No,No,No,No,No,No,10014,MN23,West Village,40.73710218,-74.00382237
264081,5,OnCurb,ginkgo,Alive,Good,No,No,No,No,No,No,No,No,No,10014,MN23,West Village,40.73761077,-74.00210905
266689,13,OnCurb,honeylocust,Alive,Good,No,No,No,No,No,No,No,No,No,10028,MN40,Upper East Side-Carnegie Hill,40.77722399,-73.96204303
266427,21,OnCurb,honeylocust,Alive,Good,No,No,No,No,No,No,No,No,No,10037,MN03,Central Harlem North-Polo Grounds,40.80999993,-73.9391496
266346,17,OnCurb,ginkgo,Alive,Good,No,No,No,No,No,No,No,No,No,10037,MN34,East Harlem North,40.81421794,-73.93642241
243901,10,OnCurb,honeylocust,Alive,Good,Yes,No,No,No,No,No,No,No,No,10035,MN34,East Harlem North,40.80213142,-73.93823318
260536,12,OnCurb,honeylocust,Alive,Good,No,No,No,No,No,No,No,No,Yes,10028,MN40,Upper East Side-Carnegie Hill,40.77913856,-73.95499689
213202,10,OnCurb,magnolia,Alive,Good,No,No,No,No,No,No,No,No,No,10024,MN12,Upper West Side,40.78888438,-73.97602878
212570,7,OffsetFromCurb,shingle oak,Alive,Good,No,No,No,No,No,No,No,No,No,10031,MN04,Hamilton Heights,40.83028903,-73.94762652
246226,3,OnCurb,green ash,Alive,Fair,No,No,No,No,No,No,No,No,No,10014,MN24,SoHo-TriBeCa-Civic Center-Little Italy,40.72846738,-74.00858663
202373,10,OnCurb,ginkgo,Alive,Poor,No,No,No,No,No,No,No,No,No,10128,MN40,Upper East Side-Carnegie Hill,40.78256807,-73.95286587
239918,4,OnCurb,American linden,Alive,Fair,No,No,No,No,No,No,No,No,No,10023,MN12,Upper West Side,40.77893471,-73.97624094
266358,15,OnCurb,ginkgo,Alive,Fair,No,No,No,No,No,No,No,No,No,10037,MN34,East Harlem North,40.81328171,-73.9371025
238546,4,OnCurb,American linden,Alive,Good,No,No,No,No,No,No,No,No,No,10033,MN36,Washington Heights South,40.85036665,-73.93948781
239779,11,OnCurb,honeylocust,Alive,Good,No,No,No,No,No,No,No,No,No,10028,MN32,Yorkville,40.77376679,-73.94623242
239780,6,OnCurb,honeylocust,Alive,Good,No,No,No,No,No,No,No,No,No,10028,MN32,Yorkville,40.77373091,-73.94614712
243832,5,OnCurb,Callery pear,Alive,Poor,No,No,No,No,No,No,No,No,No,10035,MN34,East Harlem North,40.80228171,-73.93404259
238703,7,OnCurb,Callery pear,Alive,Good,No,No,No,No,No,No,No,No,No,10033,MN36,Washington Heights South,40.8500793,-73.93888904
266394,13,OnCurb,Callery pear,Alive,Good,Yes,No,No,No,No,No,No,No,No,10037,MN03,Central Harlem North-Polo Grounds,40.81103652,-73.94134105
202266,14,OnCurb,honeylocust,Alive,Good,No,No,No,No,No,No,No,No,No,10128,MN32,Yorkville,40.78231042,-73.95127653
264229,4,OnCurb,ginkgo,Alive,Good,No,No,No,No,No,No,No,No,No,10014,MN23,West Village,40.736994,-74.00897885
264230,4,OnCurb,ginkgo,Alive,Good,No,No,No,No,No,No,No,No,No,10014,MN23,West Village,40.73699445,-74.00908927
239667,8,OnCurb,,Dead,,No,No,No,No,No,No,No,No,No,10023,MN14,Lincoln Square,40.77480299,-73.9865527
154788,2,OnCurb,paperbark maple,Alive,Fair,No,No,Yes,No,No,Yes,No,No,No,10002,MN28,Lower East Side,40.71596956,-73.97619745
239664,5,OnCurb,American linden,Alive,Good,No,Yes,No,No,No,No,No,No,No,10023,MN14,Lincoln Square,40.77496428,-73.98693748
253267,9,OnCurb,ginkgo,Alive,Good,No,No,No,No,No,No,No,No,No,10003,MN22,East Village,40.72781052,-73.98758591
253268,10,OnCurb,ginkgo,Alive,Good,No,No,No,No,No,No,No,No,No,10003,MN22,East Village,40.72785586,-73.98769313
266354,12,OnCurb,ginkgo,Alive,Good,No,No,No,No,No,No,No,No,No,10037,MN34,East Harlem North,40.81364601,-73.93683787
254186,14,OnCurb,Sophora,Alive,Good,Yes,No,No,No,No,No,No,No,No,10003,MN22,East Village,40.72717385,-73.98976754
261896,4,OnCurb,American linden,Alive,Good,Yes,No,No,No,No,Yes,No,No,Yes,10031,MN04,Hamilton Heights,40.8306657,-73.94888354
239592,12,OffsetFromCurb,honeylocust,Alive,Good,No,No,No,No,No,No,No,No,No,10009,MN50,Stuyvesant Town-Cooper Village,40.7297722,-73.97828717
239767,11,OnCurb,honeylocust,Alive,Good,No,No,No,No,No,No,No,No,No,10028,MN32,Yorkville,40.77423317,-73.9473413
261895,4,OnCurb,American linden,Alive,Good,No,No,No,No,No,No,No,No,No,10031,MN04,Hamilton Heights,40.83055932,-73.94863065
261720,9,OnCurb,honeylocust,Alive,Good,Yes,No,No,No,No,No,No,No,No,10031,MN04,Hamilton Heights,40.82620412,-73.95188801
253539,8,OnCurb,ginkgo,Alive,Good,No,No,No,No,No,No,No,No,No,10003,MN22,East Village,40.72738184,-73.98683789
238409,20,OnCurb,London planetree,Alive,Poor,Yes,No,No,No,No,No,No,No,No,10012,MN24,SoHo-TriBeCa-Civic Center-Little Italy,40.71991681,-73.99433914
260520,19,OnCurb,willow oak,Alive,Good,No,No,No,No,No,No,No,No,No,10028,MN40,Upper East Side-Carnegie Hill,40.7793593,-73.95726712
264649,11,OnCurb,ginkgo,Alive,Good,No,No,No,No,No,No,No,No,No,10019,MN15,Clinton,40.76610292,-73.98560905
239867,17,OnCurb,London planetree,Alive,Good,No,No,No,No,No,No,No,No,No,10023,MN12,Upper West Side,40.77888882,-73.97441341
266589,4,OnCurb,London planetree,Alive,Poor,No,No,No,No,No,No,No,No,No,10037,MN34,East Harlem North,40.81220923,-73.93788724
239870,16,OnCurb,honeylocust,Alive,Good,No,No,Yes,No,No,No,No,No,No,10023,MN12,Upper West Side,40.77900614,-73.97469199
262332,8,OnCurb,ginkgo,Alive,Fair,Yes,No,No,No,No,No,No,No,No,10014,MN23,West Village,40.73211107,-74.00521267
240623,5,OnCurb,littleleaf linden,Alive,Good,Yes,No,No,No,No,No,No,No,No,10028,MN40,Upper East Side-Carnegie Hill,40.78067774,-73.95815991
238635,8,OnCurb,Callery pear,Alive,Good,No,No,No,No,No,Yes,No,No,No,10033,MN36,Washington Heights South,40.84969854,-73.93977317
264354,11,OnCurb,willow oak,Alive,Good,No,No,No,No,No,No,No,No,No,10025,MN12,Upper West Side,40.80011063,-73.96829112
239868,10,OnCurb,ginkgo,Alive,Good,No,No,No,No,No,No,No,No,No,10023,MN12,Upper West Side,40.77892287,-73.97449427
236251,10,OnCurb,Callery pear,Alive,Poor,No,No,No,No,No,No,No,No,Yes,10021,MN40,Upper East Side-Carnegie Hill,40.77268538,-73.96464424
239668,8,OffsetFromCurb,silver linden,Alive,Fair,No,Yes,No,No,No,No,No,No,No,10023,MN14,Lincoln Square,40.77473337,-73.98645765
261602,4,OnCurb,black oak,Alive,Good,No,No,No,No,No,No,No,No,No,10031,MN04,Hamilton Heights,40.82304879,-73.95433194
228200,14,OffsetFromCurb,honeylocust,Alive,Good,No,No,No,No,No,No,No,No,No,10009,MN50,Stuyvesant Town-Cooper Village,40.7308557,-73.98085803
266353,16,OnCurb,ginkgo,Alive,Good,Yes,No,No,No,No,No,No,No,No,10037,MN34,East Harlem North,40.81371426,-73.93678829
262266,3,OnCurb,Japanese zelkova,Alive,Good,No,No,No,No,No,No,No,No,No,10014,MN23,West Village,40.73276086,-74.00395045
262334,11,OnCurb,,Dead,,No,No,No,No,No,No,No,No,No,10014,MN23,West Village,40.73191962,-74.00510019
266591,4,OnCurb,London planetree,Alive,Poor,No,No,No,No,No,No,No,No,No,10037,MN34,East Harlem North,40.81208303,-73.93797951
239582,12,OffsetFromCurb,honeylocust,Alive,Good,No,No,No,No,No,No,No,No,No,10009,MN50,Stuyvesant Town-Cooper Village,40.73018943,-73.97928056
239584,11,OffsetFromCurb,honeylocust,Alive,Good,No,No,No,No,No,No,No,No,No,10009,MN50,Stuyvesant Town-Cooper Village,40.73011593,-73.97910557
246415,2,OnCurb,Sophora,Alive,Fair,No,No,No,No,No,No,No,No,No,10014,MN24,SoHo-TriBeCa-Civic Center-Little Italy,40.72741267,-74.00561633
241550,13,OnCurb,Sophora,Alive,Good,No,No,No,No,No,No,No,No,Yes,10033,MN35,Washington Heights North,40.85138078,-73.94049701
243905,4,OnCurb,honeylocust,Alive,Good,No,No,No,No,No,Yes,No,No,No,10035,MN34,East Harlem North,40.80232428,-73.93868718
202264,12,OnCurb,honeylocust,Alive,Good,No,No,No,No,No,No,No,No,No,10128,MN32,Yorkville,40.78215855,-73.95138682
239600,8,OnCurb,honeylocust,Alive,Good,No,No,Yes,No,No,No,No,No,Yes,10016,MN20,Murray Hill-Kips Bay,40.74718837,-73.97427618
239593,13,OffsetFromCurb,honeylocust,Alive,Good,No,No,No,No,No,No,No,No,No,10009,MN50,Stuyvesant Town-Cooper Village,40.72973505,-73.97819873
239766,11,OffsetFromCurb,honeylocust,Alive,Good,No,No,No,No,No,No,No,No,No,10028,MN32,Yorkville,40.77425686,-73.94746847
241507,3,OnCurb,honeylocust,Alive,Good,No,No,No,No,No,No,No,No,No,10017,MN19,Turtle Bay-East Midtown,40.75376921,-73.96916815
259562,11,OnCurb,honeylocust,Alive,Good,Yes,No,No,No,No,No,No,No,No,10009,MN28,Lower East Side,40.72136393,-73.98176316
248160,12,OnCurb,littleleaf linden,Alive,Fair,Yes,No,No,No,No,No,No,No,No,10027,MN03,Central Harlem North-Polo Grounds,40.80897508,-73.94226781
254356,9,OnCurb,Callery pear,Alive,Good,No,No,No,No,No,No,No,No,No,10003,MN22,East Village,40.72763807,-73.9892601
202375,4,OnCurb,Callery pear,Alive,Poor,No,No,No,No,No,No,No,No,No,10128,MN40,Upper East Side-Carnegie Hill,40.78265237,-73.95306615
216793,3,OnCurb,swamp white oak,Alive,Good,No,No,No,No,No,No,No,No,No,10029,MN33,East Harlem South,40.7892677,-73.94146105
212264,2,OnCurb,swamp white oak,Alive,Fair,No,No,No,Yes,No,No,No,No,Yes,10032,MN36,Washington Heights South,40.84256937,-73.93591514
239814,11,OffsetFromCurb,Callery pear,Alive,Fair,No,No,No,No,No,No,No,No,No,10023,MN14,Lincoln Square,40.77434498,-73.9870569
237341,9,OnCurb,Callery pear,Alive,Good,No,No,No,No,No,No,No,No,No,10035,MN34,East Harlem North,40.80393374,-73.94029823
244007,5,OnCurb,Callery pear,Alive,Good,No,No,No,No,No,No,No,No,No,10035,MN34,East Harlem North,40.80220887,-73.93426391
266511,9,OnCurb,white ash,Alive,Good,No,No,No,No,No,No,No,No,No,10037,MN03,Central Harlem North-Polo Grounds,40.81537769,-73.93806242
239768,10,OnCurb,honeylocust,Alive,Good,No,No,No,No,No,No,No,No,No,10028,MN32,Yorkville,40.7741973,-73.947256
239880,13,OnCurb,London planetree,Alive,Fair,No,No,No,No,No,No,No,No,No,10023,MN12,Upper West Side,40.77943629,-73.97571343
246224,3,OnCurb,green ash,Alive,Fair,No,No,No,No,No,No,No,No,No,10014,MN24,SoHo-TriBeCa-Civic Center-Little Italy,40.72838784,-74.00859961
239813,15,OnCurb,Callery pear,Alive,Fair,No,No,No,No,No,No,No,No,No,10023,MN14,Lincoln Square,40.77432231,-73.98707385
228132,6,OnCurb,Callery pear,Alive,Fair,Yes,No,No,No,No,No,No,No,No,10035,MN34,East Harlem North,40.80153145,-73.9418387
218300,11,OnCurb,honeylocust,Alive,Good,No,No,No,No,Yes,No,No,No,No,10025,MN12,Upper West Side,40.79564575,-73.97278261
261888,9,OnCurb,honeylocust,Alive,Good,Yes,No,No,No,No,No,No,No,No,10031,MN04,Hamilton Heights,40.83027607,-73.94795734
228203,14,OffsetFromCurb,honeylocust,Alive,Good,No,No,No,No,No,No,No,No,No,10009,MN50,Stuyvesant Town-Cooper Village,40.73074221,-73.98058676
266350,10,OnCurb,ginkgo,Alive,Good,Yes,No,No,No,No,No,No,No,No,10037,MN34,East Harlem North,40.81390122,-73.93665248
266357,11,OnCurb,honeylocust,Alive,Good,No,No,Yes,No,No,No,No,No,No,10037,MN34,East Harlem North,40.81340667,-73.93701173
260350,4,OnCurb,ginkgo,Alive,Good,No,No,No,No,No,No,No,No,No,10014,MN23,West Village,40.73763138,-74.00457615
266355,13,OnCurb,ginkgo,Alive,Good,Yes,No,No,No,No,No,No,No,No,10037,MN34,East Harlem North,40.81358305,-73.9368836
255495,6,OnCurb,ginkgo,Alive,Poor,No,No,No,No,No,No,No,No,No,10128,MN32,Yorkville,40.77956361,-73.947251
243902,11,OnCurb,honeylocust,Alive,Good,No,No,No,No,No,No,No,No,Yes,10035,MN34,East Harlem North,40.80217455,-73.9383347
202372,5,OnCurb,ginkgo,Alive,Good,No,No,No,No,No,No,No,No,No,10128,MN40,Upper East Side-Carnegie Hill,40.78252699,-73.95276826
239594,16,OffsetFromCurb,honeylocust,Alive,Good,No,No,No,No,No,No,No,No,No,10009,MN50,Stuyvesant Town-Cooper Village,40.72969817,-73.97811092
259652,11,OnCurb,Callery pear,Alive,Good,No,No,No,No,No,No,No,No,No,10009,MN22,East Village,40.72250364,-73.98446793
243900,12,OnCurb,honeylocust,Alive,Good,No,No,No,No,No,Yes,No,No,No,10035,MN34,East Harlem North,40.80205856,-73.93806167
202369,7,OnCurb,honeylocust,Alive,Good,No,No,No,No,No,No,No,No,No,10128,MN40,Upper East Side-Carnegie Hill,40.78230135,-73.95223219
247081,4,OnCurb,Sophora,Alive,Good,No,No,No,No,No,No,No,No,No,10024,MN12,Upper West Side,40.78287283,-73.98190895
261470,1,OnCurb,Sophora,Alive,Poor,No,No,No,No,No,No,No,No,Yes,10031,MN04,Hamilton Heights,40.83001612,-73.9492729
226749,15,OnCurb,Sophora,Alive,Good,No,No,No,No,No,No,No,No,Yes,10016,MN20,Murray Hill-Kips Bay,40.74575563,-73.97842186
226506,3,OnCurb,Sophora,Alive,Fair,No,No,No,No,No,No,No,No,No,10016,MN20,Murray Hill-Kips Bay,40.74815,-73.97853608
241276,13,OnCurb,silver linden,Alive,Good,Yes,No,No,No,No,No,No,No,No,10022,MN19,Turtle Bay-East Midtown,40.75592155,-73.96724908
236252,14,OnCurb,Callery pear,Alive,Good,No,No,No,No,No,Yes,No,No,Yes,10021,MN40,Upper East Side-Carnegie Hill,40.77262878,-73.96468492
226745,5,OnCurb,Callery pear,Alive,Good,No,No,No,No,No,No,No,No,Yes,10016,MN20,Murray Hill-Kips Bay,40.74596853,-73.97892649
239666,24,OnCurb,Sophora,Alive,Poor,No,Yes,No,No,No,No,No,No,No,10023,MN14,Lincoln Square,40.77484977,-73.98666431
202366,4,OnCurb,Sophora,Alive,Good,No,No,No,No,No,No,No,No,No,10128,MN40,Upper East Side-Carnegie Hill,40.78220721,-73.95200854
239599,10,OnCurb,honeylocust,Alive,Good,No,No,Yes,No,No,Yes,No,No,Yes,10016,MN20,Murray Hill-Kips Bay,40.7471247,-73.97432242
239585,16,OffsetFromCurb,honeylocust,Alive,Good,No,No,No,No,No,No,No,No,No,10009,MN50,Stuyvesant Town-Cooper Village,40.73007123,-73.97899912
238408,8,OnCurb,honeylocust,Alive,Good,No,No,No,No,No,No,No,No,No,10012,MN24,SoHo-TriBeCa-Civic Center-Little Italy,40.71972165,-73.99441816
239630,11,OnCurb,ginkgo,Alive,Good,No,No,Yes,No,No,No,No,No,Yes,10016,MN20,Murray Hill-Kips Bay,40.74685715,-73.97419938
239769,12,OnCurb,honeylocust,Alive,Good,No,No,No,No,No,No,No,No,No,10028,MN32,Yorkville,40.77417072,-73.94719281
244981,13,OnCurb,cherry,Alive,Good,Yes,No,No,No,No,No,No,No,No,10014,MN23,West Village,40.73295838,-74.0100737
239920,10,OnCurb,American linden,Alive,Fair,No,No,Yes,No,No,No,No,No,No,10023,MN12,Upper West Side,40.77882039,-73.97597009
264288,11,OnCurb,honeylocust,Alive,Good,No,No,No,No,No,No,No,No,No,10014,MN23,West Village,40.73759272,-74.008777
264305,11,OnCurb,honeylocust,Alive,Good,No,No,No,No,No,No,No,No,No,10025,MN12,Upper West Side,40.80112053,-73.96957547
266430,19,OnCurb,honeylocust,Alive,Good,No,No,No,No,No,No,No,Yes,No,10037,MN03,Central Harlem North-Polo Grounds,40.80985523,-73.93880703
239805,12,OnCurb,Sophora,Alive,Fair,Yes,No,No,No,No,No,No,No,Yes,10023,MN14,Lincoln Square,40.77402002,-73.98637459
264641,12,OnCurb,Sophora,Alive,Good,No,No,No,No,No,No,No,No,No,10019,MN15,Clinton,40.76566589,-73.98456971
264739,15,OnCurb,Sophora,Alive,Good,No,No,No,No,No,No,No,No,No,10021,MN40,Upper East Side-Carnegie Hill,40.77078982,-73.96702866
241553,22,OnCurb,Sophora,Alive,Poor,No,No,No,No,No,No,No,No,No,10033,MN35,Washington Heights North,40.85152267,-73.94133756
228081,6,OnCurb,Sophora,Alive,Good,No,No,No,No,No,No,No,No,No,10012,MN24,SoHo-TriBeCa-Civic Center-Little Italy,40.72598979,-74.00145711
239663,21,OnCurb,Sophora,Alive,Fair,Yes,No,No,No,No,No,No,No,No,10023,MN14,Lincoln Square,40.77501066,-73.98704814
238632,12,OnCurb,Sophora,Alive,Good,No,No,No,No,No,No,No,No,No,10033,MN36,Washington Heights South,40.84997289,-73.93965461
222756,14,OnCurb,Sophora,Alive,Good,No,No,No,No,No,No,No,No,No,10025,MN09,Morningside Heights,40.80214704,-73.96432387
239657,3,OnCurb,Sophora,Alive,Fair,No,No,Yes,No,No,No,No,No,No,10016,MN20,Murray Hill-Kips Bay,40.74643302,-73.97375503
262309,11,OnCurb,honeylocust,Alive,Good,No,No,No,No,No,No,No,No,No,10014,MN23,West Village,40.73280696,-74.0041367
260519,14,OnCurb,honeylocust,Alive,Good,No,No,No,No,No,No,No,No,No,10028,MN40,Upper East Side-Carnegie Hill,40.77939448,-73.95735045
266686,14,OnCurb,honeylocust,Alive,Good,No,No,No,No,No,No,No,No,No,10028,MN40,Upper East Side-Carnegie Hill,40.77742691,-73.9625275
266521,11,OnCurb,honeylocust,Alive,Good,Yes,No,No,No,No,No,No,No,No,10037,MN03,Central Harlem North-Polo Grounds,40.81489538,-73.93691987
247871,11,OnCurb,Callery pear,Alive,Good,No,No,No,No,No,No,No,No,No,10026,MN11,Central Harlem South,40.80606883,-73.95706603
247943,9,OnCurb,honeylocust,Alive,Fair,No,No,No,No,No,No,No,No,No,10026,MN11,Central Harlem South,40.80589484,-73.95106718
243899,11,OnCurb,honeylocust,Alive,Good,Yes,No,No,No,No,No,No,No,No,10035,MN34,East Harlem North,40.80201972,-73.93797024
238636,4,OnCurb,honeylocust,Alive,Good,No,No,No,No,No,No,No,No,No,10012,MN24,SoHo-TriBeCa-Civic Center-Little Italy,40.72087886,-73.99594171
239587,11,OffsetFromCurb,honeylocust,Alive,Good,No,No,No,No,No,No,No,No,No,10009,MN50,Stuyvesant Town-Cooper Village,40.72999521,-73.97881813
239453,10,OffsetFromCurb,honeylocust,Alive,Fair,No,No,No,No,No,No,No,No,No,10030,MN03,Central Harlem North-Polo Grounds,40.81376112,-73.94131721
259484,8,OnCurb,Sophora,Alive,Good,No,No,No,No,No,No,No,No,No,10009,MN28,Lower East Side,40.72049119,-73.97969238
262310,2,OnCurb,honeylocust,Alive,Good,No,No,No,No,No,No,No,No,No,10014,MN23,West Village,40.73278427,-74.0042087
261723,8,OnCurb,honeylocust,Alive,Good,Yes,No,No,No,No,No,No,No,No,10031,MN04,Hamilton Heights,40.82609855,-73.95163703
242983,4,OnCurb,,Dead,,No,No,No,No,No,No,No,No,No,10035,MN34,East Harlem North,40.80269084,-73.93734257
262330,11,OnCurb,Callery pear,Alive,Good,No,No,No,No,No,No,No,No,No,10014,MN23,West Village,40.7322752,-74.0053091
28312,3,OnCurb,silver birch,Alive,Good,No,No,No,No,No,No,No,No,No,10032,MN36,Washington Heights South,40.83459822,-73.94242475
118503,4,OnCurb,silver birch,Alive,Good,No,No,No,No,No,No,No,No,No,10002,MN27,Chinatown,40.71598981,-73.99108601
239591,11,OffsetFromCurb,honeylocust,Alive,Good,No,No,No,No,No,No,No,No,No,10009,MN50,Stuyvesant Town-Cooper Village,40.72981226,-73.97838256
239602,12,OnCurb,ginkgo,Alive,Good,Yes,No,No,No,No,No,No,No,No,10016,MN20,Murray Hill-Kips Bay,40.74755788,-73.97399982
252362,12,OnCurb,Callery pear,Alive,Good,No,Yes,No,No,No,No,No,No,Yes,10016,MN20,Murray Hill-Kips Bay,40.74427204,-73.97445445
262329,8,OnCurb,Callery pear,Alive,Fair,No,No,No,No,No,No,No,No,No,10014,MN23,West Village,40.73232306,-74.00533722
226747,6,OnCurb,Callery pear,Alive,Good,No,Yes,No,No,No,No,No,No,No,10016,MN20,Murray Hill-Kips Bay,40.74588319,-73.9787242
232314,13,OnCurb,cherry,Alive,Good,No,No,Yes,No,No,No,No,No,Yes,10021,MN31,Lenox Hill-Roosevelt Island,40.76833167,-73.95925667
243744,4,OnCurb,cherry,Alive,Poor,Yes,No,No,No,No,No,No,No,No,10035,MN34,East Harlem North,40.80163727,-73.93875115
244980,14,OnCurb,cherry,Alive,Good,Yes,No,No,No,No,No,No,No,No,10014,MN23,West Village,40.73268596,-74.01009897
194550,9,OnCurb,eastern cottonwood,Alive,Good,No,No,No,No,No,No,No,No,No,10128,MN40,Upper East Side-Carnegie Hill,40.7834396,-73.95714429
174782,7,OnCurb,black walnut,Alive,Good,No,No,No,No,No,No,No,No,No,10009,MN28,Lower East Side,40.72118302,-73.98104563
266492,10,OnCurb,Callery pear,Alive,Good,No,No,No,No,No,No,No,No,No,10037,MN03,Central Harlem North-Polo Grounds,40.80971664,-73.93783099
